action,event_pk,rn,date,work_area,organization,survey,sampling_bout,site_id,source,project_specific_id,hakai_id,line_out_depth,pressure_transducer_depth,collected,preserved,analyzed,acidified,volume,lab_technician,filter_portion,pre_weight_mg,post_weight_mg,filter_size_mm,filter_type,extraction_duration,extraction_method,initial_extraction_volume,volume_filtered_ml,final_extraction_volume,tac_peak,_19_but,_19_hex,alpha_carotene,alloxanthin,antheraxanthin,beta_carotene,c2mgdg,chl_a,chl_b,chl_c1,chl_c1_c2,chl_c2,chl_c3,chl_ide_a,chla_allomer,chla_prime,diadinoxanthin,diatoxanthin,dv_chl_a,fuco,gyroxanthin_diester,lutein,me_chlide,mgdvp,neoxanthin,peri,phbide,phphyt,prasinoxanthin,violaxanthin,zeaxanthin,total_chl_a,all_chl_a,all_chl_a_flag,analyzing_lab,comments,quality_log,row_flag,quality_level
,294642,1,2017-06-07,CALVERT,HAKAI,KWAK_PP,1,PRUTH,M,,CX7039,5,,2017-06-07 08:42:33,2017-06-07 08:43:04,2018-05-28 00:00:00,,1000,"bryn.fedje,emma.myers",1,,,,,,,,1000,,,0,0.010119918,0,0.018978028,1.09787E-17,0.065879002,,1.131324356,0.009951654,,0.209440117,,0,0.135432702,0.058316661,0.033265196,0.059771734,0.012482532,,0.517855212,0,0,,,0.005619404,0.052844419,,,0,0.012115785,0.009481022,1.266757057,1.358338914,,USC,,"1: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD2: corrected Survey name.3: Metadata QCd by BF",Results,Technicianmr
,294642,1,2017-06-07,CALVERT,HAKAI,KWAK_PP,1,PRUTH,M,,CX7040,10,,2017-06-07 08:42:33,2017-06-07 08:43:04,,,1000,"bryn.fedje,emma.myers",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: corrected Survey name.2: Metadata QCd by BF",Collected,Technicianm
,294642,1,2017-06-07,CALVERT,HAKAI,KWAK_PP,1,PRUTH,M,,CX7041,20,,2017-06-07 08:42:33,2017-06-07 08:43:04,,,1000,"bryn.fedje,emma.myers",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: corrected Survey name.2: Metadata QCd by BF",Collected,Technicianm
,294642,1,2017-06-07,CALVERT,HAKAI,KWAK_PP,1,PRUTH,M,,CX7042,30,,2017-06-07 08:42:33,2017-06-07 08:43:04,,,1000,"bryn.fedje,emma.myers",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: corrected Survey name.2: Metadata QCd by BF",Collected,Technicianm
,294951,1,2017-06-07,QUADRA,HAKAI,QOMD,2,QU29,M,,QX4099,0,,2017-06-07 08:24:46,2017-06-07 08:48:34,,,1000,"rachel.walker,justin.francis,brianna.knowles,chris.mackenzie",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadate checked by CM,Collected,Technicianm
,294951,1,2017-06-07,QUADRA,HAKAI,QOMD,2,QU29,M,,QX4100,5,,2017-06-07 08:24:46,2017-06-07 08:48:34,,,1000,"rachel.walker,justin.francis,brianna.knowles,chris.mackenzie",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadate checked by CM,Collected,Technicianm
,294951,1,2017-06-07,QUADRA,HAKAI,QOMD,2,QU29,M,,QX4101,10,9.2327347,2017-06-07 08:24:46,2017-06-07 08:48:34,,,1000,"rachel.walker,justin.francis,brianna.knowles,chris.mackenzie",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadate checked by CM,Collected,Technicianm
,294951,1,2017-06-07,QUADRA,HAKAI,QOMD,2,QU29,M,,QX4102,20,18.960291,2017-06-07 08:24:46,2017-06-07 08:48:34,,,1000,"rachel.walker,justin.francis,brianna.knowles,chris.mackenzie",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadate checked by CM,Collected,Technicianm
,294951,1,2017-06-07,QUADRA,HAKAI,QOMD,2,QU29,M,,QX3275,30,29.7486215,2017-06-07 08:24:46,2017-06-07 08:48:34,,,1000,"rachel.walker,justin.francis,brianna.knowles,chris.mackenzie",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadate checked by CM2: Metadate checked by RW.",Collected,Technicianm
,295011,1,2017-06-08,CALVERT,HAKAI,FZH,1,FZH01,M,,CX7043,5,,2017-06-08 09:15:01,2017-06-08 09:28:24,,,1000,"bryn.fedje,emma.myers,lucy.quayle",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BF,Collected,Technicianm
,295013,1,2017-06-08,CALVERT,HAKAI,FZH,1,KC10,M,,CX7044,5,,2017-06-08 10:40:31,2017-06-08 10:44:51,,,1000,"bryn.fedje,emma.myers,lucy.quayle",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BF,Collected,Technicianm
,295074,1,2017-06-10,CALVERT,HAKAI,RVRS,1,DFO2,M,,CX7058,5,,2017-06-10 12:49:52,2017-06-10 13:35:01,,,1000,"bryn.fedje,isabelle.desmarais",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BF,Collected,Technicianm
,295059,1,2017-06-11,CALVERT,HAKAI,RVRS,1,DFO5,M,,CX7045,5,,2017-06-11 11:02:00,,,,1000,"bryn.fedje,isabelle.desmarais",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BF,Collected,Technicianm
,295382,1,2017-06-12,JOHNSTONE STRAIT,HAKAI,JSB,2,JS1,M,,JSX494,5,,2017-06-12 07:10:46,2017-06-12 11:14:50,,,1000,"lauren.portner,dylan.smyth,emma.atkinson,mirko.diaz",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Raw
,296417,1,2017-06-12,QUADRA,HAKAI,QOMA3,3,QU39,M,,QF3340,0,,2017-06-12 08:05:38,2017-06-12 11:39:27,2019-04-20 00:00:00,,1000,"rebecca.piercey,justin.francis,brianna.knowles,chris.mackenzie",1,127.9,,47,GF/F,,,,1,,,0.00254147,0.017669457,0.0468337,0.079666239,5.84588E-18,0,,0.504673646,0.061154451,,0.031161122,,0.008050168,0.010930177,0.020445779,0.034779014,0.010128584,0.007574894,,0.069798791,9.62071E-18,0,,,0.007013639,0,,,0.012011754,0.00421561,0.006353494,0.515603824,0.570828617,,USC,,"1: QF filter used in error2: QF Filter used in error. Entry deleted and reentered with QF ID.",Collected,Technicianm
,296417,1,2017-06-12,QUADRA,HAKAI,QOMA3,3,QU39,M,,QX3470,5,,2017-06-12 08:05:38,2017-06-12 11:39:27,2018-05-28 00:00:00,,1000,"rebecca.piercey,justin.francis,brianna.knowles,chris.mackenzie",1,,,,,,,,1000,,,0.007071283,0.013312994,0.106305361,0.152723638,1.03004E-17,0,,0.914864314,0.087412769,,0.081729779,,0,0.068179599,0.028130484,0.034335511,0.023582186,0.0133562,,0.145453439,0,0.002316581,,,0.012666782,0.008809321,,,0.019593586,0.009066382,0.010554494,0.983043913,1.045509908,,USC,,"1: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD2: Metadate checked by CM",Results,Technicianmr
,296417,1,2017-06-12,QUADRA,HAKAI,QOMA3,3,QU39,M,,QX4104,10,8.7465909,2017-06-12 08:05:38,2017-06-12 11:39:27,,,1000,"rebecca.piercey,justin.francis,brianna.knowles,chris.mackenzie",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadate checked by CM,Collected,Technicianm
,296420,1,2017-06-12,QUADRA,HAKAI,QOMA3,6,QU39,M,,QX4105,20,21.0370459,2017-06-12 08:46:04,2017-06-12 13:23:25,,,1000,"rebecca.piercey,justin.francis,brianna.knowles,chris.mackenzie",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: 20m drop 3 ran out of water2: Metadate checked by CM",Collected,Technicianm
,296417,1,2017-06-12,QUADRA,HAKAI,QOMA3,3,QU39,M,,QX4106,30,28.2558134,2017-06-12 08:05:38,2017-06-12 11:39:27,,,1000,"rebecca.piercey,justin.francis,brianna.knowles,chris.mackenzie",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadate checked by CM,Collected,Technicianm
,301500,1,2017-06-13,CALVERT,HAKAI,QCS_V1,1,QCS01,M,,CX7059,5,,2017-06-13 09:52:53,2017-06-13 13:16:59,,,950,"bryn.fedje,lucy.quayle,brent.rayner",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BF,Collected,Technicianm
,298028,1,2017-06-14,QUADRA,HAKAI,QRAFT1,2,QU38,M,,QF3417,5,,2017-06-14 07:04:14,2017-06-14 10:34:31,,,1000,chris.mackenzie,1,135.3,,47,GF/F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: QF Filter used in error. Entry deleted and reentered with QF ID. Metadate checked by CM.2: QF filter used. Packing error",Collected,Technicianm
,301480,1,2017-06-16,JOHNSTONE STRAIT,HAKAI,JSC,2,JS12,M,,JSX495,5,,2017-06-16 08:41:59,2017-06-16 13:18:16,,,1000,"lauren.portner,dylan.smyth,emma.atkinson,mirko.diaz",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Raw
,300523,1,2017-06-16,CALVERT,HAKAI,KWAK_PP,1,PRUTH,M,,CX7046,0,,2017-06-16 08:35:20,2017-06-16 11:28:02,,,1000,"bryn.fedje,lucy.quayle,brent.rayner",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: corrected Survey name.2: Metadata QCd by BF",Collected,Technicianm
,300523,1,2017-06-16,CALVERT,HAKAI,KWAK_PP,1,PRUTH,M,,CX7047,5,,2017-06-16 08:35:20,2017-06-16 11:28:02,2018-05-28 00:00:00,,1000,"bryn.fedje,lucy.quayle,brent.rayner",1,,,,,,,,1000,,,0.051621425,0.056747337,0.028769959,0.039278815,1.37722E-17,0.129962395,,2.354514902,0.079515181,,0.607767093,,0,0.510539164,0.178255371,0.072166791,0.112147078,0.010525037,,1.242991117,0,0,,,0.029897091,0.182532017,,,0.0114253,0.036113695,0.013976377,2.865054066,3.115476228,,USC,,"1: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD2: corrected Survey name.3: Metadata QCd by BF",Results,Technicianmr
,300523,1,2017-06-16,CALVERT,HAKAI,KWAK_PP,1,PRUTH,M,,CX7048,10,,2017-06-16 08:35:20,2017-06-16 11:28:02,,,1000,"bryn.fedje,lucy.quayle,brent.rayner",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: corrected Survey name.2: Metadata QCd by BF",Collected,Technicianm
,300523,1,2017-06-16,CALVERT,HAKAI,KWAK_PP,1,PRUTH,M,,CX7049,20,,2017-06-16 08:35:20,2017-06-16 11:28:02,,,1000,"bryn.fedje,lucy.quayle,brent.rayner",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: corrected Survey name.2: Metadata QCd by BF",Collected,Technicianm
,300523,1,2017-06-16,CALVERT,HAKAI,KWAK_PP,1,PRUTH,M,,CX7050,30,,2017-06-16 08:35:20,2017-06-16 11:28:02,,,1000,"bryn.fedje,lucy.quayle,brent.rayner",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: corrected Survey name.2: Metadata QCd by BF",Collected,Technicianm
,304015,1,2017-06-19,QUADRA,HAKAI,QOMA2,5,QU39,M,,QX4185,0,,2017-06-19 07:45:21,2017-06-19 08:08:08,2019-04-20 00:00:00,,1000,"rebecca.piercey,justin.francis,brenna.collicutt",1,,,,,,,,1,,,0.003708662,0.016792924,0.061095835,0.097412065,6.18221E-18,0.074230583,,1.498554121,0.097611763,,0.144920428,,0.04043909,0,0.031184405,0.081632076,0.070127023,0.011268952,,0.491116906,1.01742E-17,0,,,0.013510186,0.09005918,,,0.006544253,0.019178889,0.00472418,1.498554121,1.611370602,,USC,,1: Metadate checked by CM,Collected,Technicianm
,304015,1,2017-06-19,QUADRA,HAKAI,QOMA2,5,QU39,M,,QX4184,5,3.8099793,2017-06-19 07:45:21,2017-06-19 08:08:08,2018-05-28 00:00:00,,1000,"rebecca.piercey,justin.francis,brenna.collicutt",1,,,,,,,,1000,,,0.003961299,0.019530058,0.08200252,0.102999129,9.44572E-18,0.089995521,,1.704255302,0.098699669,,0.22929538,,0,0.177044497,0.114025544,0.075182802,0.067711982,0.012426694,,0.692921695,0.016284992,0,,,0.017112043,0.067060811,,,0.012624425,0.015117872,0.015005198,1.881299799,2.070508146,,USC,,"1: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD2: Metadate checked by CM",Results,Technicianmr
,304013,1,2017-06-19,QUADRA,HAKAI,QOMA2,3,QU39,M,,QX4186,10,10.1599463,2017-06-19 07:54:51,2017-06-19 08:32:38,,,1000,"rebecca.piercey,justin.francis,brenna.collicutt",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: 0 and 5m from drop 3 are in drop 5 because 10m and deeper niskins did not fire2: Metadate checked by CM",Collected,Technicianm
,304013,1,2017-06-19,QUADRA,HAKAI,QOMA2,3,QU39,M,,QX4187,20,,2017-06-19 07:54:51,2017-06-19 08:32:38,,,1000,"rebecca.piercey,justin.francis,brenna.collicutt",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: 0 and 5m from drop 3 are in drop 5 because 10m and deeper niskins did not fire2: Metadate checked by CM",Collected,Technicianm
,304013,1,2017-06-19,QUADRA,HAKAI,QOMA2,3,QU39,M,,QX4188,30,28.8056286,2017-06-19 07:54:51,2017-06-19 08:32:38,,,1000,"rebecca.piercey,justin.francis,brenna.collicutt",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: 0 and 5m from drop 3 are in drop 5 because 10m and deeper niskins did not fire2: Metadate checked by CM",Collected,Technicianm
,306036,1,2017-06-23,JOHNSTONE STRAIT,HAKAI,JSB,1,JS1,M,,JSX498,5,,2017-06-23 07:22:35,2017-06-23 11:03:34,,,1000,"lauren.portner,dylan.smyth,emma.atkinson,mirko.diaz",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Raw
,306167,1,2017-06-24,JOHNSTONE STRAIT,HAKAI,JSC,1,JS12,M,,JSX499,5,,2017-06-24 07:35:12,2017-06-24 12:32:09,,,1000,"lauren.portner,dylan.smyth,emma.atkinson,mirko.diaz",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Raw
,307177,1,2017-06-28,CALVERT,HAKAI,KWAK_PP,1,PRUTH,M,,CX7053,0,,2017-06-28 08:53:13,2017-06-28 08:41:24,,,1000,"bryn.fedje,emma.myers,lucy.quayle,lawren.mcnab,brent.rayner",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: corrected Survey name.2: Metadata QCd by BR",Collected,Technicianm
,307177,1,2017-06-28,CALVERT,HAKAI,KWAK_PP,1,PRUTH,M,,CX7054,5,,2017-06-28 08:53:13,2017-06-28 08:41:24,2018-05-28 00:00:00,,1000,"bryn.fedje,emma.myers,lucy.quayle,lawren.mcnab,brent.rayner",1,,,,,,,,1000,,,0.044208155,0.052540038,0.082842755,0.116277925,1.36824E-17,0.196438613,,4.185599239,0.1163224,,0.826746229,,0,0.980050211,0.210563355,0.089177909,0.124337012,0.024184102,,2.199046313,0.009646463,0.003471447,,,0.013798393,0.192078937,,,0.009089745,0.033478944,0.020722727,5.165649449,5.465390713,,USC,,"1: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD2: corrected Survey name.3: Metadata QCd by BR",Results,Technicianmr
,307177,1,2017-06-28,CALVERT,HAKAI,KWAK_PP,1,PRUTH,M,,CX7055,10,,2017-06-28 08:53:13,2017-06-28 08:41:24,,,1000,"bryn.fedje,emma.myers,lucy.quayle,lawren.mcnab,brent.rayner",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: corrected Survey name.2: Metadata QCd by BR",Collected,Technicianm
,307177,1,2017-06-28,CALVERT,HAKAI,KWAK_PP,1,PRUTH,M,,CX7056,20,19.5523854,2017-06-28 08:53:13,2017-06-28 08:41:24,,,1000,"bryn.fedje,emma.myers,lucy.quayle,lawren.mcnab,brent.rayner",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: corrected Survey name.2: Metadata QCd by BR",Collected,Technicianm
,307177,1,2017-06-28,CALVERT,HAKAI,KWAK_PP,1,PRUTH,M,,CX7060,30,29.26155,2017-06-28 08:53:13,2017-06-28 08:41:24,,,1000,"bryn.fedje,emma.myers,lucy.quayle,lawren.mcnab,brent.rayner",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: corrected Survey name.2: Metadata QCd by BR",Collected,Technicianm
,307366,1,2017-06-29,CALVERT,HAKAI,FZH,1,FZH01,M,,CX7051,5,5.4574752,2017-06-29 09:22:41,2017-06-29 13:20:31,,,1000,"bryn.fedje,emma.myers,lucy.quayle,lawren.mcnab,brent.rayner",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BR,Collected,Technicianm
,307368,1,2017-06-29,CALVERT,HAKAI,FZH,1,KC10,M,,CX7052,5,6.0704537,2017-06-29 10:43:04,2017-06-29 13:21:21,,,1000,"bryn.fedje,emma.myers,lucy.quayle,lawren.mcnab,brent.rayner",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BR,Collected,Technicianm
,307348,1,2017-06-29,QUADRA,HAKAI,QOMA3,3,QU39,M,,QX4183,0,,2017-06-29 07:33:34,2017-06-29 08:22:43,,,1000,"kate.lansley,rebecca.piercey,justin.francis,chris.mackenzie",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Meta data checked by CM.,Collected,Technicianm
,307348,1,2017-06-29,QUADRA,HAKAI,QOMA3,3,QU39,M,,QX4112,5,3.8583577,2017-06-29 07:33:34,2017-06-29 08:22:43,2018-05-28 00:00:00,,1000,"kate.lansley,rebecca.piercey,justin.francis,chris.mackenzie",1,,,,,,,,1000,,,0.020594882,0.010230763,0.065744352,0.09483866,1.05088E-17,0.130980113,,1.718813643,0.306592346,,0.149604359,,0,0.102066787,0.028546425,0.0741131,0.07517971,0.019894068,,0.444817702,0.014062216,0.007926208,,,0.044284596,0.030447653,,,0.082796959,0.040176128,0.114667841,1.820880429,1.923539954,,USC,,"1: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD2: Meta data checked by CM.",Results,Technicianmr
,307348,1,2017-06-29,QUADRA,HAKAI,QOMA3,3,QU39,M,,QX4200,10,,2017-06-29 07:33:34,2017-06-29 08:22:43,,,1000,"kate.lansley,rebecca.piercey,justin.francis,chris.mackenzie",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Meta data checked by CM.,Collected,Technicianm
,307348,1,2017-06-29,QUADRA,HAKAI,QOMA3,3,QU39,M,,QX4201,20,17.7196852,2017-06-29 07:33:34,2017-06-29 08:22:43,,,1000,"kate.lansley,rebecca.piercey,justin.francis,chris.mackenzie",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Meta data checked by CM.,Collected,Technicianm
,307348,1,2017-06-29,QUADRA,HAKAI,QOMA3,3,QU39,M,,QX4202,30,27.1710954,2017-06-29 07:33:34,2017-06-29 08:22:43,,,1000,"kate.lansley,rebecca.piercey,justin.francis,chris.mackenzie",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Meta data checked by CM.,Collected,Technicianm
,307410,1,2017-06-30,JOHNSTONE STRAIT,HAKAI,JSB,1,JS1,M,,JSX500,5,,2017-06-30 07:28:33,2017-06-30 12:03:50,,,1000,"lauren.portner,dylan.smyth,emma.atkinson,mirko.diaz",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Raw
,308007,1,2017-07-02,CALVERT,HAKAI,RVRS,1,DFO2,M,,CX7061,5,6.335059,2017-07-02 14:37:43,2017-07-02 14:55:57,,,1000,"bryn.fedje,emma.myers,lucy.quayle,lawren.mcnab,brent.rayner",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BR,Collected,Technicianm
,307992,1,2017-07-03,CALVERT,HAKAI,RVRS,1,DFO5,M,,CX7062,5,,2017-07-03 12:03:31,2017-07-03 12:30:52,,,1000,"bryn.fedje,emma.myers,lucy.quayle,lawren.mcnab,brent.rayner",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BR,Collected,Technicianm
,307989,1,2017-07-04,JOHNSTONE STRAIT,HAKAI,JSC,2,JS12,M,,JSX501,5,,2017-07-04 08:03:21,2017-07-04 14:26:38,,,1000,"lauren.portner,dylan.smyth,mirko.diaz",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Raw
,308016,1,2017-07-05,QUADRA,HAKAI,QOMD,3,QU29,M,,QX4107,0,,2017-07-05 08:08:42,2017-07-05 09:15:59,,,1000,"rachel.walker,justin.francis,brianna.knowles,chris.mackenzie",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Meta data checked by CM.2: Primary production was not collected because acid was used instead of sodium bicarbonate for inoculation",Collected,Technicianm
,308016,1,2017-07-05,QUADRA,HAKAI,QOMD,3,QU29,M,,QX4108,5,4.3877046,2017-07-05 08:08:42,2017-07-05 09:15:59,,,1000,"rachel.walker,justin.francis,brianna.knowles,chris.mackenzie",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Meta data checked by CM.2: Primary production was not collected because acid was used instead of sodium bicarbonate for inoculation",Collected,Technicianm
,308016,1,2017-07-05,QUADRA,HAKAI,QOMD,3,QU29,M,,QX4109,10,,2017-07-05 08:08:42,2017-07-05 09:15:59,,,1000,"rachel.walker,justin.francis,brianna.knowles,chris.mackenzie",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Meta data checked by CM.2: Primary production was not collected because acid was used instead of sodium bicarbonate for inoculation",Collected,Technicianm
,308016,1,2017-07-05,QUADRA,HAKAI,QOMD,3,QU29,M,,QX4110,20,19.702081,2017-07-05 08:08:42,2017-07-05 09:15:59,,,1000,"rachel.walker,justin.francis,brianna.knowles,chris.mackenzie",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Meta data checked by CM.2: Primary production was not collected because acid was used instead of sodium bicarbonate for inoculation",Collected,Technicianm
,308016,1,2017-07-05,QUADRA,HAKAI,QOMD,3,QU29,M,,QX4111,30,28.6700859,2017-07-05 08:08:42,2017-07-05 09:15:59,,,1000,"rachel.walker,justin.francis,brianna.knowles,chris.mackenzie",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Meta data checked by CM.2: Primary production was not collected because acid was used instead of sodium bicarbonate for inoculation",Collected,Technicianm
,308048,1,2017-07-06,QUADRA,HAKAI,QRAFT1,2,QU38,M,,QX4189,5,,2017-07-06 10:21:27,2017-07-06 13:08:16,,,1000,"rachel.walker,brianna.knowles",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Meta data checked by CM.,Collected,Technicianm
,308986,1,2017-07-07,QUADRA,HAKAI,QOMA4,3,QU39,M,,QX4190,0,,2017-07-07 07:15:44,2017-07-07 09:48:25,2019-04-20 00:00:00,,1000,"rebecca.piercey,rachel.walker,justin.francis,brianna.knowles,chris.mackenzie",1,,,,,,,,1,,,0.003088275,0.006041035,0.01114415,0.021202674,6.5743E-18,0.040749055,,0.295931726,0.044744726,,0.01022557,,0,0,0,0.012338166,0.014167628,0.00600631,,0.045560417,1.08195E-17,0,,,0.00655621,0.004730542,,,0.011627063,0.005121892,0.097262592,0.295931726,0.308269892,,USC,,1: Meta data checked by CM.,Collected,Technicianm
,308986,1,2017-07-07,QUADRA,HAKAI,QOMA4,3,QU39,M,,QX4191,5,4.3081377,2017-07-07 07:15:44,2017-07-07 09:48:25,2018-05-28 00:00:00,,1000,"rebecca.piercey,rachel.walker,justin.francis,brianna.knowles,chris.mackenzie",1,,,,,,,,1000,,,0.016205247,0.010402118,0.05131403,0.068125307,9.08095E-18,0.092727028,,0.75108998,0.085505468,,0.042771369,,0,0.021281758,0.014751808,0.041109593,0.032930128,0.009538354,,0.141862195,0.005203759,0.00249125,,,0.013916003,0.009105013,,,0.025270432,0.011562279,0.165175519,0.772371738,0.828233139,,USC,,"1: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD2: Meta data checked by CM.",Results,Technicianmr
,308986,1,2017-07-07,QUADRA,HAKAI,QOMA4,3,QU39,M,,QX4192,10,,2017-07-07 07:15:44,2017-07-07 09:48:25,,,1000,"rebecca.piercey,rachel.walker,justin.francis,brianna.knowles,chris.mackenzie",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Meta data checked by CM.,Collected,Technicianm
,308986,1,2017-07-07,QUADRA,HAKAI,QOMA4,3,QU39,M,,QX4193,20,19.3801791,2017-07-07 07:15:44,2017-07-07 09:48:25,,,1000,"rebecca.piercey,rachel.walker,justin.francis,brianna.knowles,chris.mackenzie",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Meta data checked by CM.,Collected,Technicianm
,308986,1,2017-07-07,QUADRA,HAKAI,QOMA4,3,QU39,M,,QX4194,30,29.7662768,2017-07-07 07:15:44,2017-07-07 09:48:25,,,1000,"rebecca.piercey,rachel.walker,justin.francis,brianna.knowles,chris.mackenzie",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Meta data checked by CM.,Collected,Technicianm
,309022,1,2017-07-08,CALVERT,HAKAI,QCS_V1,1,QCS01,M,,CX7063,5,,2017-07-08 13:42:57,2017-07-08 14:11:23,,,1000,"bryn.fedje,emma.myers,brent.rayner",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: corrected Survey name.2: Metadata QCd by BR",Collected,Technicianm
,309025,1,2017-07-09,CALVERT,HAKAI,KWAK_PP,1,PRUTH,M,,CX7064,0,,2017-07-09 08:32:33,2017-07-09 13:43:42,,,1000,"bryn.fedje,lawren.mcnab",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1: Metadata QCd by BR,Collected,Technicianm
